id,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
7101,78,181,76,3,20,6,2,78
7102,80,187,78,3,14,4,3,85
7103,80,189,75,2,0,6,1,88
7104,80,207,96,1,5,0,4,74
7105,81,195,67,2,1,7,2,96
7106,80,169,76,1,5,5,2,80
7107,78,208,64,2,15,9,1,76
7108,80,185,82,2,1,9,1,92
7109,81,159,67,1,17,3,4,58
7110,78,190,79,1,10,8,3,69
7111,80,200,104,2,10,5,4,70
7112,80,181,79,2,14,4,1,87
7113,80,170,73,3,8,9,2,87
7114,79,201,75,1,6,10,3,72
7115,82,177,69,1,18,2,2,73
7116,82,193,70,1,15,2,2,72
7117,80,199,77,1,9,7,3,66
7118,79,205,75,1,1,8,3,78
7119,80,179,84,1,4,1,3,74
7120,78,170,75,1,0,8,4,63
7121,79,200,103,2,21,9,3,61
7122,76,187,95,2,12,2,1,77
7123,80,175,84,3,9,7,2,93
7124,80,196,85,1,15,1,4,65
7125,83,177,76,1,16,6,2,69
7126,81,178,65,1,9,9,1,75
7127,79,201,88,1,9,5,3,74
7128,82,187,80,2,9,6,3,77
7129,79,174,65,1,12,8,2,70
7130,81,165,108,0,14,8,3,48
7131,79,197,80,1,19,9,4,54
7132,78,194,68,2,10,5,2,82
7133,83,201,101,3,3,9,2,96
7134,81,198,92,1,4,7,2,78
7135,80,199,91,1,14,6,1,72
7136,81,209,92,2,20,6,1,72
7137,79,183,80,2,0,6,1,91
7138,80,183,67,3,3,4,2,96
7139,81,173,73,2,0,6,1,95
7140,80,171,99,1,22,8,2,56
7141,79,166,73,1,15,9,3,55
7142,81,204,76,4,2,9,3,102
7143,80,195,91,1,19,2,1,73
7144,79,157,75,3,1,7,1,92
7145,81,199,90,0,9,8,1,66
7146,79,198,82,2,7,2,4,81
7147,77,186,64,3,4,5,2,97
7148,79,181,98,2,0,7,3,82
7149,80,180,77,2,11,6,3,76
7150,81,173,72,2,1,3,2,91
7151,80,205,72,2,4,9,3,80
7152,84,185,76,1,16,1,1,76
7153,83,202,81,1,12,3,2,76
7154,79,194,63,1,1,6,2,77
7155,79,192,81,4,2,9,3,97
7156,82,181,72,3,19,9,2,87
7157,81,161,64,2,19,3,2,74
7158,81,190,100,3,18,7,1,87
7159,80,176,75,3,20,4,3,76
7160,79,197,92,1,14,5,2,70
7161,81,201,102,3,6,7,1,95
7162,79,188,71,2,15,8,2,80
7163,79,214,83,2,20,10,3,73
7164,81,178,74,1,1,1,4,81
7165,80,184,71,4,0,9,1,107
7166,81,169,90,2,14,1,1,78
7167,79,208,87,2,14,5,4,75
7168,81,198,67,3,1,7,2,97
7169,82,157,71,1,10,7,2,65
7170,81,190,98,3,6,2,2,93
7171,81,195,71,3,18,5,1,90
7172,82,184,65,2,19,5,3,80
7173,83,188,78,1,15,5,2,73
7174,79,169,76,1,18,6,3,59
7175,77,188,74,1,0,2,2,84
7176,82,167,72,1,3,8,3,72
7177,82,187,63,1,16,8,3,62
7178,81,169,71,3,3,8,3,93
7179,79,182,83,1,0,4,3,80
7180,80,182,63,1,11,6,3,64
7181,81,160,68,2,20,2,2,74
7182,80,172,77,1,0,5,3,76
7183,80,190,83,3,13,4,2,86
7184,81,171,74,1,3,8,2,76
7185,80,177,64,1,12,3,2,69
7186,79,179,84,1,3,6,3,71
7187,80,191,85,1,2,4,2,75
7188,78,178,60,1,10,9,4,63
7189,81,161,85,1,2,7,2,78
7190,80,194,95,2,3,9,3,75
7191,77,165,92,2,0,7,2,75
7192,80,187,71,2,0,9,4,87
7193,78,181,89,1,14,9,1,63
7194,82,192,76,1,8,3,2,83
7195,82,170,83,2,14,9,2,71
7196,78,171,77,1,21,1,2,63
7197,79,160,74,2,20,8,1,65
7198,81,192,80,1,13,8,3,63
7199,76,168,88,1,20,4,3,57
7200,82,192,90,0,14,3,3,63
7201,80,185,62,2,4,1,3,88
7202,80,186,95,1,17,9,1,63
7203,77,200,72,1,8,4,2,72
7204,81,188,90,2,1,4,2,90
7205,82,197,74,1,19,9,1,70
7206,80,189,82,2,13,8,3,77
7207,80,177,79,2,1,5,3,87
7208,79,204,86,1,12,6,1,78
7209,81,165,66,2,6,7,2,79
7210,79,185,77,1,1,5,3,77
7211,81,189,68,2,18,6,2,75
7212,82,203,87,2,1,2,2,93
7213,84,175,79,1,2,4,1,87
7214,79,170,79,3,21,9,2,71
7215,81,187,80,2,21,0,4,72
7216,79,156,80,3,8,7,3,79
7217,80,172,64,3,13,9,3,80
7218,78,196,87,1,1,1,3,83
7219,80,194,90,3,7,4,1,96
7220,79,177,99,1,19,8,2,55
7221,80,187,76,2,0,7,3,90
7222,79,182,71,1,15,5,2,70
7223,77,174,96,3,17,8,1,80
7224,79,192,73,3,8,8,3,87
7225,77,197,78,2,14,2,2,84
7226,78,175,75,2,15,5,4,71
7227,82,179,66,1,14,3,2,77
7228,82,176,74,2,10,3,2,87
7229,79,159,72,3,13,4,2,88
7230,77,174,63,3,6,6,2,90
7231,76,174,66,1,8,7,5,61
7232,81,176,94,1,14,7,2,66
7233,79,194,75,1,4,3,2,83
7234,82,179,72,2,1,3,1,99
7235,80,159,65,1,11,10,2,67
7236,81,193,60,2,14,8,1,83
7237,84,175,60,2,7,3,2,89
7238,76,204,85,2,18,7,3,72
7239,76,188,80,1,17,2,3,63
7240,79,208,88,0,19,10,3,52
7241,80,186,84,2,9,5,3,81
7242,82,173,76,1,10,5,2,76
7243,79,194,93,2,7,5,2,77
7244,84,186,81,1,14,7,2,72
7245,80,197,66,3,14,8,2,87
7246,81,185,91,2,12,7,4,70
7247,80,182,83,2,18,5,3,76
7248,79,162,71,0,0,8,1,71
7249,81,180,84,2,5,4,2,88
7250,77,177,89,3,0,7,3,85
7251,81,184,66,1,0,3,1,91
7252,82,190,76,2,14,9,3,76
7253,79,183,86,2,1,8,2,84
7254,81,161,64,2,18,6,3,69
7255,80,183,62,1,8,9,2,77
7256,82,167,70,1,5,0,2,86
7257,80,177,64,1,1,5,1,85
7258,81,191,83,3,7,8,2,91
7259,78,175,101,0,19,1,2,55
7260,79,170,64,2,18,10,2,66
7261,80,185,75,2,8,6,4,72
7262,78,211,85,2,18,9,3,73
7263,80,180,84,2,6,1,3,83
7264,82,200,92,1,6,9,2,74
7265,81,175,74,1,0,9,1,84
7266,79,203,72,1,4,6,2,82
7267,77,184,71,1,0,7,4,67
7268,78,193,65,2,13,4,3,80
7269,81,183,66,2,0,7,2,92
7270,81,178,98,1,6,8,3,70
7271,78,192,96,1,21,4,1,67
7272,82,190,73,2,9,1,1,90
7273,81,194,81,0,13,3,2,69
7274,80,190,102,1,13,1,2,73
7275,80,182,83,1,0,5,2,76
7276,81,196,92,0,20,7,4,47
7277,82,203,70,1,2,4,2,89
7278,83,184,72,3,0,8,2,100
7279,80,191,87,1,0,4,3,81
7280,78,186,80,1,8,8,3,66
7281,81,178,73,2,12,8,2,80
7282,80,176,77,1,22,1,2,62
7283,79,192,69,2,0,5,2,88
7284,79,178,70,2,5,4,4,83
7285,79,178,84,3,21,3,2,81
7286,80,190,61,0,12,9,2,64
7287,76,198,73,2,1,4,1,96
7288,81,192,81,1,8,9,2,75
7289,78,164,65,1,8,8,2,69
7290,78,186,91,0,1,1,1,75
7291,79,177,98,1,1,6,2,78
7292,79,193,74,2,1,9,2,92
7293,78,177,79,3,18,7,2,78
7294,81,166,95,1,0,3,4,68
7295,77,199,81,1,6,2,3,79
7296,79,186,92,2,6,6,3,82
7297,82,186,76,1,0,5,2,84
7298,83,203,61,1,0,9,2,85
7299,79,166,90,1,17,6,4,56
7300,81,190,71,1,8,8,3,67
7301,78,156,73,1,17,7,1,59
7302,77,187,72,2,20,8,3,65
7303,79,178,86,1,12,6,2,65
7304,80,170,68,1,15,9,2,65
7305,80,166,89,2,15,3,2,71
7306,81,197,74,1,1,3,2,87
7307,80,190,86,1,8,6,2,70
7308,80,198,80,1,0,10,2,74
7309,78,190,69,3,18,0,2,90
7310,80,202,107,2,14,8,2,76
7311,80,184,62,1,5,4,3,72
7312,78,189,84,2,4,8,2,85
7313,79,197,90,3,20,7,3,77
7314,82,165,78,2,19,6,2,66
7315,79,177,77,1,1,6,1,82
7316,78,181,94,1,17,9,2,62
7317,80,185,70,1,2,9,2,79
7318,81,200,75,1,5,4,3,75
7319,79,179,61,1,1,8,2,80
7320,82,180,80,1,22,3,2,69
7321,82,190,72,2,9,9,3,75
7322,83,172,66,2,4,9,2,86
7323,81,192,60,2,15,4,2,82
7324,81,204,83,2,3,7,3,91
7325,82,173,68,1,16,1,1,71
7326,80,171,86,2,3,6,2,85
7327,79,174,75,2,19,7,2,68
7328,78,157,84,1,12,5,3,64
7329,80,175,87,2,7,9,3,74
7330,80,167,60,2,8,8,3,80
7331,80,170,60,1,11,8,3,70
7332,80,209,92,2,13,4,3,79
7333,82,190,62,2,11,8,2,88
7334,79,166,79,2,9,9,3,77
7335,80,182,85,3,17,6,3,82
7336,81,199,69,1,0,8,3,75
7337,80,177,63,2,13,6,2,82
7338,81,174,64,3,11,4,1,93
7339,80,170,94,1,8,5,3,69
7340,81,179,75,2,17,7,3,75
7341,76,173,77,2,18,8,3,64
7342,80,188,104,2,10,1,3,79
7343,83,171,69,1,7,3,2,79
7344,83,181,75,3,1,9,4,92
7345,82,160,97,1,9,3,4,59
7346,78,178,72,2,0,0,2,89
7347,78,180,75,0,2,5,3,66
7348,80,186,66,1,6,6,4,68
7349,77,198,70,2,7,3,2,88
7350,80,182,107,1,11,5,2,63
7351,81,179,66,1,2,9,4,66
7352,79,191,67,3,0,8,2,101
7353,77,200,97,0,11,9,3,53
7354,81,172,66,2,18,7,2,80
7355,82,204,111,3,3,8,4,85
7356,80,160,87,1,11,0,1,72
7357,79,201,87,3,0,7,3,93
7358,82,186,91,1,22,10,1,57
7359,81,184,97,0,8,7,1,67
7360,80,202,69,2,5,2,4,88
7361,79,205,84,0,10,9,2,61
7362,81,186,108,1,7,8,2,70
7363,81,187,111,3,0,8,1,95
7364,78,169,87,1,17,1,4,59
7365,81,203,65,3,0,5,2,102
7366,79,176,64,1,21,5,1,69
7367,78,170,89,2,0,7,3,79
7368,82,179,70,1,7,9,3,73
7369,79,173,88,2,0,8,3,77
7370,79,189,69,1,4,5,3,80
7371,80,185,74,1,0,8,3,69
7372,80,191,63,2,1,4,3,93
7373,79,188,71,0,1,6,2,75
7374,82,193,62,0,21,6,5,53
7375,76,207,66,1,10,9,3,67
7376,79,188,66,1,6,6,3,76
7377,79,181,76,1,2,5,3,74
7378,81,178,89,2,14,4,2,76
7379,81,164,94,2,5,8,2,77
7380,81,170,77,0,4,8,2,67
7381,77,177,72,2,17,8,3,71
7382,83,188,83,1,3,3,3,80
7383,82,190,108,1,5,9,4,61
7384,83,182,78,1,16,9,2,69
7385,77,174,79,2,0,10,2,85
7386,80,198,84,2,5,7,2,84
7387,78,188,79,1,0,9,2,77
7388,82,200,75,3,10,1,2,100
7389,79,187,62,1,13,8,4,66
7390,80,164,79,1,1,2,3,81
7391,80,191,62,1,8,1,2,84
7392,77,177,103,3,0,7,5,85
7393,80,177,73,2,9,2,2,87
7394,82,186,85,1,5,9,3,69
7395,80,199,92,1,19,9,4,55
7396,81,197,67,2,18,10,1,79
7397,81,195,90,2,19,10,2,68
7398,81,179,79,1,0,7,4,74
7399,81,160,69,2,3,4,1,90
7400,80,186,67,3,19,4,1,87
7401,80,187,75,1,14,5,1,76
7402,81,177,73,1,1,1,1,84
7403,77,174,64,1,8,1,5,65
7404,78,167,85,1,15,9,3,56
7405,81,204,90,3,4,4,2,94
7406,82,188,93,2,19,4,1,80
7407,80,202,78,2,11,6,2,83
7408,78,209,61,3,4,1,3,96
7409,81,178,76,1,5,1,2,77
7410,79,166,91,1,5,9,2,66
7411,78,197,81,0,12,9,4,53
7412,78,186,96,2,14,7,1,71
7413,81,177,69,4,9,7,1,101
7414,80,184,61,1,15,7,1,77
7415,82,211,96,1,5,6,4,68
7416,77,171,61,2,2,9,2,78
7417,79,180,64,1,14,8,3,68
7418,82,188,62,1,21,7,2,69
7419,79,182,61,3,0,1,4,99
7420,79,170,60,2,14,9,3,72
7421,80,192,67,2,18,4,3,79
7422,80,182,87,2,11,9,2,76
7423,80,186,94,1,17,1,3,63
7424,80,162,73,2,3,2,3,80
7425,80,178,88,3,15,8,4,82
7426,81,168,97,3,15,2,2,82
7427,79,180,67,1,22,0,1,70
7428,81,198,81,1,16,6,3,66
7429,79,194,68,2,1,7,3,88
7430,81,175,83,2,16,2,4,73
7431,80,187,85,1,0,5,3,81
7432,80,205,76,3,9,6,3,89
7433,77,189,95,1,0,3,4,70
7434,80,180,71,2,13,1,2,84
7435,78,165,90,2,3,7,1,87
7436,80,181,72,1,1,6,3,75
7437,80,170,81,1,12,1,4,66
7438,81,212,61,1,8,4,3,80
7439,80,196,66,2,4,3,2,90
7440,81,198,65,2,18,8,2,74
7441,79,175,84,1,5,3,2,77
7442,79,192,93,3,17,7,2,80
7443,77,170,79,2,16,5,3,73
7444,82,178,80,2,20,7,3,67
7445,81,188,74,3,3,7,2,102
7446,83,177,61,1,0,2,1,94
7447,83,177,81,1,8,10,2,72
7448,82,186,109,1,21,2,3,60
7449,83,166,64,1,2,9,2,79
7450,80,183,93,2,17,8,4,62
7451,81,183,65,1,1,9,1,86
7452,80,200,86,3,9,6,3,88
7453,81,174,91,2,15,1,4,69
7454,82,157,84,2,15,6,2,72
7455,81,192,79,2,9,7,3,78
7456,77,172,66,3,15,5,4,76
7457,79,171,102,3,12,6,4,77
7458,80,195,85,2,14,10,2,75
7459,79,187,61,1,11,8,2,73
7460,84,171,80,1,15,0,3,70
7461,79,186,73,2,0,9,1,84
7462,84,163,92,2,9,8,2,74
7463,80,182,88,2,15,4,3,68
7464,81,169,74,1,0,6,4,72
7465,78,183,84,1,17,4,2,65
7466,79,189,95,1,11,9,2,67
7467,78,176,83,3,1,7,2,97
7468,81,179,84,1,1,7,1,80
7469,79,174,92,3,12,4,4,74
7470,79,176,64,1,18,7,2,66
7471,79,176,88,2,9,4,3,80
7472,80,175,112,1,5,6,3,60
7473,79,194,78,2,7,7,2,84
7474,82,169,62,0,20,8,3,55
7475,81,158,87,1,16,5,2,66
7476,80,175,78,0,19,0,3,61
7477,81,202,91,3,16,6,2,86
7478,83,188,98,2,5,9,2,81
7479,79,201,80,4,7,6,1,103
7480,82,192,89,1,18,1,2,66
7481,80,166,70,1,20,3,3,61
7482,78,172,67,1,0,4,4,76
7483,80,205,86,2,7,5,4,84
7484,79,169,93,1,2,5,3,69
7485,80,170,69,1,4,3,1,83
7486,78,174,61,1,19,0,2,72
7487,82,206,83,1,21,9,2,64
7488,78,187,61,1,0,7,1,84
7489,80,175,64,1,11,7,3,72
7490,77,163,78,2,7,3,2,77
7491,79,199,98,2,9,9,2,81
7492,78,180,112,2,7,4,2,78
7493,79,170,96,1,9,1,1,73
7494,81,160,76,1,11,8,3,65
7495,80,202,78,1,5,7,3,75
7496,82,189,68,1,15,7,4,67
7497,78,190,87,2,15,6,2,68
7498,80,169,87,1,1,9,2,70
7499,78,185,74,1,11,8,2,71
7500,81,180,86,1,13,9,5,60
7501,79,172,104,1,0,6,4,63
7502,80,191,98,3,0,7,1,96
7503,80,171,68,2,15,6,2,78
7504,76,198,70,4,8,5,1,101
7505,79,203,64,1,3,4,3,76
7506,81,178,70,1,13,7,2,73
7507,82,160,73,1,9,7,4,65
7508,80,178,79,3,2,4,2,102
7509,80,169,78,0,16,8,3,49
7510,79,165,96,2,10,2,1,83
7511,81,179,83,3,9,7,3,88
7512,80,178,64,2,12,2,1,92
7513,79,204,72,2,1,2,2,99
7514,79,201,65,3,17,4,3,85
7515,82,176,98,2,9,6,5,70
7516,81,169,70,2,18,5,3,73
7517,78,184,70,2,1,1,3,86
7518,80,199,76,2,16,5,3,75
7519,83,181,69,2,19,7,2,72
7520,79,176,71,2,0,9,2,83
7521,80,178,105,1,11,1,2,74
7522,79,167,78,3,0,1,3,94
7523,79,186,61,3,4,9,2,96
7524,79,190,74,3,13,3,3,86
7525,79,178,68,3,18,9,2,77
7526,78,189,100,1,21,8,3,50
7527,80,163,61,1,17,6,3,58
7528,80,166,90,1,4,5,3,69
7529,79,176,102,2,16,6,4,65
7530,81,172,85,1,1,2,2,81
7531,80,179,73,2,22,8,1,68
7532,81,181,106,2,1,8,2,79
7533,80,205,102,2,17,4,2,75
7534,81,180,79,1,5,8,3,72
7535,81,160,84,2,4,4,4,72
7536,77,181,66,1,20,6,3,62
7537,77,173,99,1,1,9,1,74
7538,78,195,67,1,5,4,2,78
7539,81,185,86,2,5,5,1,90
7540,80,186,86,1,10,5,3,65
7541,79,171,76,1,0,6,2,76
7542,82,206,71,2,2,1,3,99
7543,80,174,81,3,22,9,3,73
7544,79,167,68,1,6,7,2,73
7545,79,174,79,1,14,7,3,60
7546,78,178,87,1,17,7,3,57
7547,79,197,62,2,7,6,2,85
7548,77,163,85,2,7,4,3,71
7549,83,182,108,3,13,3,3,79
7550,81,203,104,1,0,8,3,68
7551,79,168,85,1,15,4,3,63
7552,82,174,81,2,5,9,2,83
7553,81,160,86,2,0,4,1,91
7554,79,175,84,3,13,3,2,91
7555,78,173,69,3,3,8,3,84
7556,81,179,78,2,6,4,2,88
7557,81,176,112,2,6,2,2,80
7558,81,161,84,2,2,4,2,83
7559,80,172,87,2,13,7,3,71
7560,82,187,64,2,0,5,2,97
7561,81,172,67,1,7,8,3,67
7562,77,179,80,1,21,5,2,65
7563,84,177,81,1,21,1,3,68
7564,79,192,76,2,11,6,3,77
7565,79,185,77,1,7,8,4,69
7566,77,176,66,2,18,7,2,70
7567,81,171,77,2,17,3,3,74
7568,82,192,96,3,12,2,4,84
7569,80,178,68,2,2,9,3,80
7570,80,166,88,1,21,7,3,56
7571,80,176,99,0,19,9,3,47
7572,77,186,66,2,10,3,4,72
7573,81,181,65,2,1,9,5,78
7574,81,195,70,1,11,0,3,77
7575,82,185,68,2,16,8,3,76
7576,82,159,61,1,16,9,3,60
7577,81,206,62,2,5,1,1,95
7578,82,175,89,2,7,7,2,79
7579,80,171,61,2,6,8,2,87
7580,79,199,107,1,15,8,4,55
7581,81,198,69,2,1,0,2,96
7582,78,159,69,1,5,7,2,72
7583,80,182,67,1,0,6,2,82
7584,79,184,68,3,0,4,2,102
7585,81,183,73,2,15,6,2,75
7586,81,199,68,1,8,7,1,81
7587,82,194,102,2,0,3,1,90
7588,79,163,67,1,18,7,2,64
7589,81,198,99,1,12,7,1,68
7590,79,184,63,1,7,3,3,77
7591,82,186,79,1,11,4,3,71
7592,77,190,87,1,7,3,4,71
7593,80,183,87,2,15,6,1,79
7594,80,171,89,3,0,6,2,93
7595,81,181,63,1,14,2,1,80
7596,81,169,81,3,2,9,3,87
7597,79,171,80,1,0,6,4,71
7598,79,179,69,1,4,1,2,81
7599,79,186,68,1,19,5,2,68
7600,82,168,70,1,14,2,1,73
7601,82,203,81,3,4,9,4,87
7602,80,190,77,2,14,9,2,79
7603,81,172,80,3,13,0,3,89
7604,81,194,75,1,14,6,2,65
7605,82,191,93,1,19,8,3,59
7606,77,188,74,2,20,9,3,67
7607,80,167,86,3,15,8,5,68
7608,77,179,87,3,19,8,3,71
7609,79,191,92,3,6,5,2,90
7610,79,172,100,1,11,4,2,64
7611,77,181,74,1,9,4,3,73
7612,79,185,67,2,9,0,1,86
7613,78,201,84,1,5,0,3,76
7614,79,205,75,1,8,7,1,78
7615,79,191,89,3,20,6,2,83
7616,79,192,82,2,13,6,3,73
7617,83,174,62,1,0,7,2,77
7618,82,201,67,2,1,4,1,100
7619,81,200,77,1,5,8,2,77
7620,81,178,70,1,10,8,2,69
7621,81,185,75,1,5,7,1,81
7622,81,188,91,2,11,6,4,72
7623,81,178,82,1,1,5,3,80
7624,83,193,86,1,17,3,3,66
7625,80,166,63,2,10,5,2,81
7626,80,164,63,3,6,9,1,92
7627,82,172,95,2,1,6,2,82
7628,80,187,75,4,0,5,3,103
7629,81,174,94,1,11,9,1,64
7630,79,195,74,2,0,3,1,94
7631,84,211,110,3,1,3,2,100
7632,82,177,70,1,21,6,1,67
7633,79,175,94,1,8,5,1,68
7634,79,184,66,2,4,8,4,83
7635,79,182,86,3,4,8,3,85
7636,82,180,86,2,10,6,3,80
7637,83,175,74,2,1,5,3,83
7638,82,169,74,1,4,4,5,70
7639,81,170,71,1,10,2,4,69
7640,82,178,84,2,19,10,2,67
7641,80,173,83,1,16,9,3,57
7642,80,204,83,1,4,1,2,88
7643,78,190,66,2,21,5,2,76
7644,78,193,62,2,14,5,2,78
7645,80,184,81,1,4,4,1,82
7646,78,187,82,1,22,4,4,50
7647,79,189,64,1,1,4,4,76
7648,79,186,69,1,15,3,5,60
7649,81,182,93,2,12,3,3,75
7650,82,181,69,0,8,9,2,68
7651,80,200,93,1,1,8,2,81
7652,82,182,67,2,13,3,3,81
7653,79,189,73,1,12,0,2,75
7654,80,182,68,1,4,8,3,71
7655,79,179,63,1,7,3,4,73
7656,81,204,61,1,4,5,5,72
7657,82,196,96,2,11,4,4,77
7658,80,198,80,2,20,2,2,78
7659,82,156,85,1,10,7,3,61
7660,83,180,86,0,10,3,2,68
7661,81,181,74,1,0,8,3,78
7662,79,199,77,2,0,2,2,94
7663,79,191,73,2,2,5,4,83
7664,80,174,67,2,0,7,1,92
7665,80,183,81,3,18,9,1,79
7666,79,175,86,1,0,9,4,65
7667,80,167,66,2,20,7,4,60
7668,82,185,75,3,2,10,2,98
7669,76,190,85,2,9,4,1,82
7670,79,196,60,3,18,9,3,78
7671,81,173,88,1,14,6,2,70
7672,79,179,72,1,17,3,2,67
7673,80,203,75,1,10,9,3,70
7674,79,165,79,0,4,8,2,63
7675,80,173,70,1,2,4,4,73
7676,80,166,60,2,13,3,2,77
7677,80,186,95,3,11,4,1,89
7678,83,195,91,3,20,3,2,92
7679,80,171,70,2,7,6,1,86
7680,77,155,82,2,17,8,1,63
7681,79,162,74,0,17,1,1,61
7682,80,181,87,3,15,0,1,95
7683,80,187,79,1,3,2,2,81
7684,80,188,90,1,5,4,2,79
7685,80,180,63,1,5,7,3,78
7686,79,181,73,2,16,1,3,83
7687,78,178,95,3,22,8,3,69
7688,79,162,79,1,1,9,2,74
7689,78,174,71,2,14,1,1,81
7690,77,188,60,1,16,6,3,62
7691,81,196,68,2,6,7,3,80
7692,79,193,69,1,17,2,3,69
7693,77,172,77,2,1,7,2,80
7694,76,168,71,2,14,9,2,75
7695,81,178,61,2,0,9,1,92
7696,81,187,71,2,9,6,5,80
7697,78,183,78,1,15,8,3,58
7698,77,192,84,3,16,5,2,82
7699,80,196,65,1,2,1,4,82
7700,81,178,87,1,19,3,3,60
7701,81,159,64,2,1,6,1,90
7702,81,160,84,1,17,2,4,63
7703,79,190,92,2,11,9,2,74
7704,82,203,82,2,21,9,3,68
7705,82,186,95,2,0,7,2,86
7706,83,188,68,2,18,3,3,82
7707,80,185,60,2,9,3,1,94
7708,78,184,66,2,16,9,2,76
7709,78,185,67,4,9,2,1,104
7710,83,192,90,1,0,4,3,84
7711,81,163,98,1,9,6,2,65
7712,81,172,65,3,2,6,2,102
7713,81,195,90,2,0,7,4,81
7714,80,191,63,2,15,2,1,89
7715,80,177,91,1,9,0,3,72
7716,77,212,63,2,19,1,1,84
7717,79,167,85,1,6,9,3,63
7718,78,179,90,2,2,9,3,75
7719,80,170,97,1,16,3,3,65
7720,80,189,84,1,13,1,2,77
7721,79,182,61,3,8,7,3,96
7722,82,180,70,0,1,7,2,72
7723,80,189,69,3,2,4,5,92
7724,80,177,62,2,13,7,3,80
7725,79,182,100,1,12,2,2,69
7726,79,185,80,2,0,6,1,89
7727,80,187,81,3,18,6,3,82
7728,82,200,87,1,0,9,1,82
7729,80,181,63,2,7,9,3,76
7730,80,176,98,2,3,7,3,76
7731,81,185,78,2,13,4,3,84
7732,80,184,84,1,0,1,4,78
7733,80,206,69,2,14,3,2,81
7734,77,199,78,1,4,9,2,75
7735,82,184,64,2,5,0,2,98
7736,82,189,92,2,16,3,2,83
7737,80,188,82,1,12,5,2,67
7738,81,162,63,3,7,7,1,97
7739,79,187,85,2,2,5,3,85
7740,80,168,92,1,19,8,4,51
7741,80,172,72,3,0,7,2,95
7742,81,186,66,1,10,6,2,74
7743,78,192,95,1,13,7,3,60
7744,80,193,72,1,15,7,2,69
7745,80,178,64,2,19,5,2,74
7746,78,170,73,1,17,0,2,66
7747,80,192,89,1,16,5,2,68
7748,80,191,65,1,3,6,3,80
7749,82,205,64,2,6,6,2,88
7750,79,198,85,1,0,7,2,80
7751,81,190,73,2,11,8,3,77
7752,82,185,88,1,7,2,1,83
7753,81,182,92,2,21,6,3,67
7754,79,202,88,3,3,3,2,97
7755,79,180,61,3,20,1,1,87
7756,76,177,93,2,5,8,2,75
7757,77,189,99,2,7,0,4,75
7758,79,179,66,2,22,6,2,67
7759,82,170,81,1,17,7,1,68
7760,79,156,77,1,12,10,2,62
7761,80,167,92,1,12,10,3,60
7762,81,164,86,1,18,7,2,60
7763,76,172,70,1,2,8,4,66
7764,78,177,78,2,5,6,3,75
7765,81,206,84,3,12,1,4,91
7766,80,167,77,3,2,8,2,89
7767,81,172,82,1,8,6,3,70
7768,82,205,73,1,0,7,1,85
7769,81,201,88,2,6,7,3,85
7770,79,194,102,1,10,9,4,58
7771,79,180,79,1,10,8,1,70
7772,76,187,71,2,0,6,2,85
7773,78,213,94,1,2,9,2,80
7774,80,186,75,2,10,5,2,82
7775,79,194,89,2,9,8,3,80
7776,79,174,78,1,14,4,2,65
7777,80,161,63,1,16,1,2,74
7778,78,186,71,1,15,5,2,66
7779,79,197,77,2,14,6,2,74
7780,80,174,70,2,1,9,2,86
7781,80,181,71,3,4,7,1,100
7782,79,170,81,3,22,4,2,81
7783,78,182,74,1,11,3,3,68
7784,79,192,88,1,9,4,4,68
7785,81,170,63,3,0,7,1,99
7786,83,201,85,2,11,8,3,77
7787,78,198,85,2,6,7,3,80
7788,81,173,63,1,2,5,4,74
7789,81,189,84,1,1,9,2,77
7790,81,167,75,2,14,7,3,68
7791,80,184,63,1,6,6,2,74
7792,81,187,101,4,22,9,2,81
7793,79,169,75,1,1,1,3,82
7794,82,195,66,1,2,7,1,82
7795,81,181,66,1,0,5,3,82
7796,81,212,66,0,1,0,3,82
7797,82,168,71,3,16,3,3,91
7798,80,182,65,1,0,0,4,84
7799,84,171,78,1,11,3,2,76
7800,78,175,68,1,0,4,1,84
7801,81,171,78,0,11,8,2,64
7802,79,199,89,1,17,9,2,64
7803,77,191,72,3,11,6,3,88
7804,79,183,65,1,4,9,1,79
7805,79,195,60,0,18,4,2,60
7806,80,179,69,2,20,9,1,70
7807,80,197,63,1,12,6,3,71
7808,81,188,80,1,8,6,4,66
7809,77,171,84,2,3,9,4,67
7810,79,198,75,2,22,6,2,71
7811,82,203,95,1,16,7,3,63
7812,79,213,72,1,3,5,3,81
7813,79,167,89,0,10,6,2,59
7814,82,189,64,3,17,9,3,84
7815,79,162,72,2,6,9,2,82
7816,82,188,76,2,1,8,4,87
7817,81,189,65,2,8,8,2,84
7818,80,168,79,1,10,8,4,65
7819,79,206,95,2,15,3,2,79
7820,82,212,95,1,12,6,2,72
7821,77,181,105,2,15,6,2,64
7822,78,166,65,1,14,3,3,67
7823,80,181,104,1,4,6,3,67
7824,82,184,88,3,10,9,2,83
7825,79,174,73,2,19,4,2,81
7826,80,166,86,3,0,10,2,85
7827,77,179,65,1,11,4,3,71
7828,80,160,65,1,2,6,1,76
7829,82,176,90,1,13,8,2,69
7830,79,180,73,1,4,8,3,72
7831,80,191,71,2,19,0,2,86
7832,80,192,84,1,1,6,2,83
7833,79,158,61,3,1,4,2,96
7834,78,169,77,1,5,8,3,65
7835,79,176,88,2,18,9,2,69
